screen_time_hours,sleep_hours,energy_level,hour_of_day,day_of_week,scroll_session_mins,heart_rate_resting,mood_valence,hour_sin,hour_cos,day_sin,day_cos,screen_sleep_interaction,weather_temp_c,stress_score,stress_label,archetype,user_id
5.0,7.49,6,12,2,8.84,77.3,0.6,0.0,-1.0,0.9749,-0.2225,0.0048,19.3,0.4938,moderate,recovering,recovering_06
4.62,8.02,7,6,3,0.62,51.0,0.7,1.0,0.0,0.4339,-0.901,0.0,1.9,0.3511,low,athlete,athlete_03
6.22,5.72,3,7,4,76.25,53.6,-0.6,0.9659,-0.2588,-0.4339,-0.901,0.0266,14.4,0.7566,high,shift_worker,shift_worker_16
5.73,7.03,6,12,2,15.08,65.8,0.6,0.0,-1.0,0.9749,-0.2225,0.0104,12.6,0.425,moderate,athlete,athlete_00
8.62,7.82,4,23,6,55.59,66.0,-0.7,-0.2588,0.9659,-0.7818,0.6235,0.0029,18.4,0.8697,high,student,student_11
1.37,8.18,7,18,6,1.32,52.2,0.6,-1.0,-0.0,-0.7818,0.6235,0.0,7.5,0.1165,low,athlete,athlete_06
5.72,5.74,3,7,1,0.91,74.2,-0.8,0.9659,-0.2588,0.7818,0.6235,0.0242,7.7,0.8952,high,shift_worker,shift_worker_13
6.12,4.21,1,13,2,13.42,90.5,-0.7,-0.2588,-0.9659,0.9749,-0.2225,0.0435,15.2,0.9202,high,chronic_stress,chronic_stress_06
12.46,6.7,2,14,1,70.88,80.6,-0.6,-0.5,-0.866,0.7818,0.6235,0.0304,17.6,0.9582,high,shift_worker,shift_worker_01
0.3,9.67,9,8,3,1.84,44.0,0.6,0.866,-0.5,0.4339,-0.901,0.0,-4.7,0.02,low,athlete,athlete_17
2.53,8.94,9,12,2,2.35,68.5,0.9,0.0,-1.0,0.9749,-0.2225,0.0,14.3,0.02,low,athlete,athlete_12
13.5,5.1,1,22,4,17.95,88.8,-0.7,-0.5,0.866,-0.4339,-0.901,0.0734,13.9,0.9045,high,chronic_stress,chronic_stress_17
13.4,5.46,2,22,5,46.39,82.7,-0.7,-0.5,0.866,-0.9749,-0.2225,0.0639,9.9,0.98,high,student,student_08
13.35,7.76,5,19,6,37.08,70.1,-0.7,-0.9659,0.2588,-0.7818,0.6235,0.0061,12.7,0.8926,high,professional,professional_04
0.66,9.2,10,7,1,1.9,55.3,0.7,0.9659,-0.2588,0.7818,0.6235,0.0,15.8,0.1737,low,athlete,athlete_02
0.93,7.87,7,12,0,3.03,64.2,0.7,0.0,-1.0,0.0,1.0,0.0002,21.3,0.36,moderate,athlete,athlete_01
4.91,4.05,1,14,3,13.53,83.1,-0.4,-0.5,-0.866,0.4339,-0.901,0.0364,12.0,0.5648,moderate,student,student_01
3.51,3.41,2,15,6,6.22,86.1,-0.6,-0.7071,-0.7071,-0.7818,0.6235,0.0302,13.8,0.8475,high,shift_worker,shift_worker_12
8.83,5.22,3,15,5,2.34,80.1,-0.4,-0.7071,-0.7071,-0.9749,-0.2225,0.046,10.4,0.9573,high,shift_worker,shift_worker_04
7.25,7.86,3,13,2,9.88,74.5,-0.7,-0.2588,-0.9659,0.9749,-0.2225,0.0019,7.9,0.7061,high,chronic_stress,chronic_stress_06
4.33,8.38,5,7,2,1.95,58.8,0.5,0.9659,-0.2588,0.9749,-0.2225,0.0,15.3,0.1994,low,athlete,athlete_16
2.97,8.68,9,18,5,4.9,50.8,0.6,-1.0,-0.0,-0.9749,-0.2225,0.0,20.7,0.02,low,athlete,athlete_14
9.28,7.68,6,18,1,17.35,64.3,0.6,-1.0,-0.0,0.7818,0.6235,0.0055,17.9,0.3719,moderate,athlete,athlete_14
1.61,3.89,1,13,1,10.53,94.5,-0.7,-0.2588,-0.9659,0.7818,0.6235,0.0124,1.3,0.7716,high,chronic_stress,chronic_stress_04
14.0,5.61,1,21,6,9.19,86.9,-0.7,-0.7071,0.7071,-0.7818,0.6235,0.0628,24.4,0.98,high,chronic_stress,chronic_stress_13
14.0,5.58,2,21,2,84.75,77.1,-0.8,-0.7071,0.7071,0.9749,-0.2225,0.0636,18.0,0.98,high,student,student_14
3.73,6.96,5,6,4,10.13,69.4,0.7,1.0,0.0,-0.4339,-0.901,0.0073,25.3,0.2889,low,shift_worker,shift_worker_00
14.0,5.15,1,12,2,120.0,68.5,-0.6,0.0,-1.0,0.9749,-0.2225,0.0747,14.4,0.98,high,student,student_06
3.14,5.24,2,12,3,4.86,81.3,-0.7,0.0,-1.0,0.4339,-0.901,0.0163,18.5,0.8983,high,student,student_06
14.0,4.37,1,9,0,38.13,82.6,-0.6,0.7071,-0.7071,0.0,1.0,0.0953,8.5,0.98,high,chronic_stress,chronic_stress_06
3.37,7.18,7,19,4,7.22,79.9,0.7,-0.9659,0.2588,-0.4339,-0.901,0.0051,14.7,0.3288,low,professional,professional_17
5.53,5.46,4,8,2,10.42,64.8,-0.8,0.866,-0.5,0.9749,-0.2225,0.0264,12.5,0.539,moderate,recovering,recovering_14
8.81,6.1,2,21,5,16.21,79.2,-0.4,-0.7071,0.7071,-0.9749,-0.2225,0.0315,7.1,0.8466,high,student,student_03
8.66,5.78,4,7,2,5.0,87.3,-0.7,0.9659,-0.2588,0.9749,-0.2225,0.0361,18.4,0.9369,high,shift_worker,shift_worker_13
4.55,9.06,8,19,2,6.8,63.4,-0.6,-0.9659,0.2588,0.9749,-0.2225,0.0,16.7,0.1738,low,athlete,athlete_14
2.72,3.34,1,10,6,1.23,81.8,-0.6,0.5,-0.866,-0.7818,0.6235,0.0238,18.9,0.7294,high,chronic_stress,chronic_stress_18
9.5,9.3,3,14,1,20.9,86.1,0.7,-0.5,-0.866,0.7818,0.6235,0.0,9.9,0.5823,moderate,shift_worker,shift_worker_05
8.93,6.91,4,12,2,1.93,72.1,0.7,0.0,-1.0,0.9749,-0.2225,0.0182,19.4,0.5789,moderate,professional,professional_13
3.95,8.42,7,18,0,3.67,49.5,0.5,-1.0,-0.0,0.0,1.0,0.0,17.1,0.1837,low,athlete,athlete_12
6.79,4.48,1,10,6,66.3,75.2,-0.4,0.5,-0.866,-0.7818,0.6235,0.0448,18.5,0.8392,high,chronic_stress,chronic_stress_17
1.2,6.87,8,7,0,8.52,49.4,0.6,0.9659,-0.2588,0.0,1.0,0.0025,10.7,0.1765,low,athlete,athlete_10
3.86,6.81,4,9,1,31.65,70.9,0.7,0.7071,-0.7071,0.7818,0.6235,0.0086,13.0,0.4675,moderate,recovering,recovering_10
7.96,7.91,3,19,6,117.26,69.5,-0.6,-0.9659,0.2588,-0.7818,0.6235,0.0013,23.9,0.6936,high,recovering,recovering_04
12.59,4.55,3,22,0,38.86,81.1,-0.6,-0.5,0.866,0.0,1.0,0.0815,3.3,0.98,high,chronic_stress,chronic_stress_13
7.73,8.04,5,12,5,16.8,82.1,-0.7,0.0,-1.0,-0.9749,-0.2225,0.0,27.3,0.6552,moderate,student,student_01
8.38,3.6,1,23,4,76.83,91.9,-0.6,-0.2588,0.9659,-0.4339,-0.901,0.0691,5.1,0.98,high,shift_worker,shift_worker_07
8.18,6.88,7,20,1,0.5,77.9,0.6,-0.866,0.5,0.7818,0.6235,0.0172,24.9,0.5209,moderate,recovering,recovering_17
2.04,5.8,3,8,0,21.22,81.7,-0.7,0.866,-0.5,0.0,1.0,0.0084,9.2,0.5808,moderate,professional,professional_08
11.17,8.08,3,22,3,16.94,74.6,-0.8,-0.5,0.866,0.4339,-0.901,0.0,18.7,0.8635,high,student,student_07
1.07,7.16,7,12,1,7.47,74.6,0.7,0.0,-1.0,0.7818,0.6235,0.0017,17.7,0.1925,low,professional,professional_13
12.97,3.0,1,20,5,59.21,80.5,-0.7,-0.866,0.5,-0.9749,-0.2225,0.1216,13.9,0.98,high,chronic_stress,chronic_stress_10
2.86,9.19,10,7,1,2.99,54.7,0.9,0.9659,-0.2588,0.7818,0.6235,0.0,11.7,0.2255,low,athlete,athlete_03
7.28,7.02,4,12,6,3.76,69.1,0.6,0.0,-1.0,-0.7818,0.6235,0.0133,11.0,0.6153,moderate,student,student_06
3.64,3.73,2,13,6,16.74,69.6,-0.7,-0.2588,-0.9659,-0.7818,0.6235,0.0292,21.9,0.9386,high,chronic_stress,chronic_stress_15
14.0,3.1,2,10,3,16.79,93.2,-0.7,0.5,-0.866,0.4339,-0.901,0.1285,15.7,0.98,high,chronic_stress,chronic_stress_11
0.93,5.61,6,8,0,4.01,77.2,0.7,0.866,-0.5,0.0,1.0,0.0042,13.3,0.1834,low,recovering,recovering_04
1.59,6.73,4,6,1,16.54,47.3,0.6,1.0,0.0,0.7818,0.6235,0.0038,6.9,0.1571,low,athlete,athlete_02
3.97,8.11,7,19,4,4.57,74.9,0.6,-0.9659,0.2588,-0.4339,-0.901,0.0,11.6,0.4578,moderate,athlete,athlete_12
5.31,6.04,3,8,3,3.24,73.0,0.5,0.866,-0.5,0.4339,-0.901,0.0195,4.6,0.5112,moderate,professional,professional_12
4.34,5.65,2,21,0,49.49,68.2,-0.6,-0.7071,0.7071,0.0,1.0,0.0191,16.5,0.8603,high,recovering,recovering_05
7.35,5.94,5,19,0,16.47,70.1,-0.8,-0.9659,0.2588,0.0,1.0,0.0283,10.6,0.7457,high,recovering,recovering_08
4.85,7.53,6,18,0,10.25,59.9,0.6,-1.0,-0.0,0.0,1.0,0.0043,18.5,0.3026,low,athlete,athlete_19
14.0,6.52,3,22,4,59.78,91.7,-0.7,-0.5,0.866,-0.4339,-0.901,0.0388,15.6,0.98,high,student,student_15
1.79,7.01,7,8,1,1.11,81.7,-0.4,0.866,-0.5,0.7818,0.6235,0.0033,15.0,0.4126,moderate,professional,professional_05
8.33,3.0,1,22,2,2.62,91.5,-0.6,-0.5,0.866,0.9749,-0.2225,0.0781,6.9,0.98,high,chronic_stress,chronic_stress_02
3.17,7.41,7,8,5,7.93,83.6,-0.7,0.866,-0.5,-0.9749,-0.2225,0.0035,5.5,0.5437,moderate,professional,professional_02
1.91,7.33,5,19,4,10.31,67.9,0.6,-0.9659,0.2588,-0.4339,-0.901,0.0024,16.2,0.3813,moderate,professional,professional_11
1.45,7.45,6,7,2,12.61,85.5,0.7,0.9659,-0.2588,0.9749,-0.2225,0.0015,8.5,0.4525,moderate,professional,professional_17
7.73,8.77,7,19,4,17.36,62.9,-0.8,-0.9659,0.2588,-0.4339,-0.901,0.0,9.3,0.4406,moderate,athlete,athlete_09
2.06,8.94,4,6,4,18.35,88.2,0.7,1.0,0.0,-0.4339,-0.901,0.0,15.8,0.4751,moderate,shift_worker,shift_worker_01
9.35,3.75,1,23,4,99.59,67.3,-0.8,-0.2588,0.9659,-0.4339,-0.901,0.0745,19.0,0.98,high,shift_worker,shift_worker_18
4.09,4.36,1,23,4,5.14,76.1,-0.6,-0.2588,0.9659,-0.4339,-0.901,0.0279,17.5,0.7925,high,shift_worker,shift_worker_14
3.75,5.18,4,21,2,8.26,73.6,0.6,-0.7071,0.7071,0.9749,-0.2225,0.0198,18.1,0.4998,moderate,recovering,recovering_14
3.38,8.52,6,9,6,1.17,49.9,0.6,0.7071,-0.7071,-0.7818,0.6235,0.0,22.0,0.3442,moderate,recovering,recovering_01
8.19,6.41,2,7,3,39.17,88.1,-0.8,0.9659,-0.2588,0.4339,-0.901,0.0244,11.2,0.6739,moderate,professional,professional_09
13.44,4.78,2,20,4,76.38,72.3,-0.8,-0.866,0.5,-0.4339,-0.901,0.0811,24.0,0.98,high,student,student_15
6.44,3.62,2,12,1,46.33,76.5,0.6,0.0,-1.0,0.7818,0.6235,0.0528,18.2,0.7982,high,student,student_00
5.86,5.81,3,12,4,9.63,74.9,-0.6,0.0,-1.0,-0.4339,-0.901,0.024,1.4,0.6989,high,recovering,recovering_02
14.0,3.0,1,22,1,120.0,74.0,-0.8,-0.5,0.866,0.7818,0.6235,0.1313,10.1,0.98,high,chronic_stress,chronic_stress_02
14.0,8.11,6,20,6,2.57,75.9,-0.4,-0.866,0.5,-0.7818,0.6235,0.0,18.9,0.5626,moderate,student,student_12
3.87,7.64,7,12,0,28.43,65.7,-0.8,0.0,-1.0,0.0,1.0,0.0026,12.9,0.6174,high,athlete,athlete_14
9.48,6.81,5,8,5,56.18,73.9,0.6,0.866,-0.5,-0.9749,-0.2225,0.0212,16.8,0.6347,moderate,recovering,recovering_02
2.33,8.83,6,23,1,4.62,78.5,0.6,-0.2588,0.9659,0.7818,0.6235,0.0,7.5,0.0501,low,shift_worker,shift_worker_13
6.93,6.21,5,12,5,8.15,62.6,0.6,0.0,-1.0,-0.9749,-0.2225,0.0232,31.0,0.5333,moderate,recovering,recovering_00
1.63,6.4,4,8,1,1.57,73.0,0.6,0.866,-0.5,0.7818,0.6235,0.0049,15.4,0.3712,moderate,professional,professional_08
2.08,5.03,4,23,3,8.45,67.2,-0.7,-0.2588,0.9659,0.4339,-0.901,0.0116,7.2,0.6646,high,student,student_17
7.09,6.09,4,18,4,22.63,69.5,-0.6,-1.0,-0.0,-0.4339,-0.901,0.0254,9.8,0.5342,moderate,professional,professional_00
4.31,5.77,3,6,2,12.37,70.8,-0.6,1.0,0.0,0.9749,-0.2225,0.018,15.5,0.6929,high,shift_worker,shift_worker_15
14.0,5.27,1,20,0,34.36,85.8,-0.6,-0.866,0.5,0.0,1.0,0.0717,3.8,0.98,high,chronic_stress,chronic_stress_00
11.47,3.6,1,9,0,3.92,73.2,-0.6,0.7071,-0.7071,0.0,1.0,0.0946,18.8,0.98,high,chronic_stress,chronic_stress_06
7.53,8.26,7,8,1,8.93,65.1,-0.7,0.866,-0.5,0.7818,0.6235,0.0,22.2,0.5277,moderate,recovering,recovering_18
2.7,3.52,2,9,5,8.35,77.5,-0.8,0.7071,-0.7071,-0.9749,-0.2225,0.0227,25.5,0.7934,high,chronic_stress,chronic_stress_11
2.34,8.83,7,8,5,1.11,66.6,-0.7,0.866,-0.5,-0.9749,-0.2225,0.0,7.8,0.2647,low,recovering,recovering_12
2.45,3.0,1,15,0,5.66,81.2,-0.7,-0.7071,-0.7071,0.0,1.0,0.023,18.0,0.8521,high,shift_worker,shift_worker_18
10.02,7.47,6,20,5,13.76,76.2,-0.7,-0.866,0.5,-0.9749,-0.2225,0.0099,19.4,0.8085,high,professional,professional_05
11.14,4.83,1,6,6,9.41,81.1,0.6,1.0,0.0,-0.7818,0.6235,0.0663,9.8,0.8883,high,shift_worker,shift_worker_06
14.0,6.51,3,10,6,21.98,73.9,-0.4,0.5,-0.866,-0.7818,0.6235,0.0391,19.9,0.6978,high,student,student_03
0.44,8.02,7,7,1,1.47,80.6,0.9,0.9659,-0.2588,0.7818,0.6235,0.0,7.8,0.1326,low,professional,professional_08
7.27,7.92,5,8,3,3.78,79.2,0.6,0.866,-0.5,0.4339,-0.901,0.001,16.0,0.4851,moderate,professional,professional_17
7.49,7.42,4,10,2,3.53,87.3,-0.8,0.5,-0.866,0.9749,-0.2225,0.0081,8.3,0.7729,high,student,student_05
6.24,7.5,7,8,2,30.16,61.5,0.6,0.866,-0.5,0.9749,-0.2225,0.0058,4.9,0.3652,low,athlete,athlete_17
7.74,7.2,1,23,6,1.93,95.5,-0.7,-0.2588,0.9659,-0.7818,0.6235,0.0116,21.7,0.8696,high,student,student_18
7.41,6.36,4,23,2,61.93,59.9,-0.8,-0.2588,0.9659,0.9749,-0.2225,0.0227,25.8,0.7883,high,student,student_17
3.07,8.42,8,6,2,8.62,57.8,0.6,1.0,0.0,0.9749,-0.2225,0.0,11.5,0.0504,low,athlete,athlete_09
8.76,5.19,4,20,6,112.7,77.5,-0.8,-0.866,0.5,-0.7818,0.6235,0.0462,8.6,0.9668,high,student,student_18
3.04,4.06,1,9,3,7.01,87.3,0.9,0.7071,-0.7071,0.4339,-0.901,0.0225,10.2,0.5822,moderate,chronic_stress,chronic_stress_16
13.15,7.31,6,19,5,16.56,44.0,-0.4,-0.9659,0.2588,-0.9749,-0.2225,0.0169,3.8,0.6594,high,athlete,athlete_03
9.77,3.51,1,20,2,17.79,87.1,-0.7,-0.866,0.5,0.9749,-0.2225,0.0823,14.6,0.98,high,chronic_stress,chronic_stress_02
1.97,5.31,5,7,3,7.73,84.3,0.6,0.9659,-0.2588,0.4339,-0.901,0.0099,11.0,0.3303,low,shift_worker,shift_worker_08
3.49,8.51,6,21,0,13.45,72.9,-0.7,-0.7071,0.7071,0.0,1.0,0.0,16.2,0.63,high,recovering,recovering_17
6.98,4.9,3,21,4,10.83,65.1,-0.4,-0.7071,0.7071,-0.4339,-0.901,0.0406,6.9,0.6602,moderate,recovering,recovering_15
8.73,3.0,1,22,6,9.69,66.3,0.6,-0.5,0.866,-0.7818,0.6235,0.0818,13.4,0.6409,moderate,shift_worker,shift_worker_12
4.37,4.63,3,23,4,3.93,69.3,-0.7,-0.2588,0.9659,-0.4339,-0.901,0.0276,6.1,0.8165,high,shift_worker,shift_worker_18
3.03,6.65,4,20,6,4.64,69.0,-0.4,-0.866,0.5,-0.7818,0.6235,0.0076,9.7,0.7098,moderate,professional,professional_05
0.79,6.91,6,19,2,6.68,78.7,0.9,-0.9659,0.2588,0.9749,-0.2225,0.0016,24.1,0.2794,low,recovering,recovering_14
7.7,7.52,7,19,5,21.56,72.7,-0.6,-0.9659,0.2588,-0.9749,-0.2225,0.007,13.9,0.7799,high,professional,professional_13
3.79,8.83,7,18,4,10.02,64.2,0.5,-1.0,-0.0,-0.4339,-0.901,0.0,4.5,0.3619,moderate,athlete,athlete_11
11.96,7.55,5,23,1,73.11,84.2,-0.8,-0.2588,0.9659,0.7818,0.6235,0.0101,15.8,0.98,high,student,student_02
14.0,4.18,1,22,6,36.16,74.9,-0.8,-0.5,0.866,-0.7818,0.6235,0.1004,21.4,0.98,high,student,student_08
7.34,6.31,4,23,4,30.7,80.4,-0.7,-0.2588,0.9659,-0.4339,-0.901,0.0233,18.7,0.8174,high,student,student_18
0.76,6.01,3,20,2,0.5,83.4,-0.4,-0.866,0.5,0.9749,-0.2225,0.0028,19.7,0.5834,moderate,chronic_stress,chronic_stress_02
4.97,8.08,6,6,5,4.62,67.9,0.7,1.0,0.0,-0.9749,-0.2225,0.0,4.7,0.2494,low,athlete,athlete_18
14.0,7.79,6,20,1,34.28,62.0,-0.8,-0.866,0.5,0.7818,0.6235,0.0054,2.8,0.9179,high,recovering,recovering_10
11.47,5.0,1,10,1,87.99,93.4,-0.6,0.5,-0.866,0.7818,0.6235,0.0646,1.2,0.98,high,chronic_stress,chronic_stress_02
3.33,3.08,1,9,3,6.35,69.4,-0.7,0.7071,-0.7071,0.4339,-0.901,0.0307,14.1,0.7898,high,chronic_stress,chronic_stress_03
13.84,8.26,4,8,6,86.68,85.8,0.6,0.866,-0.5,-0.7818,0.6235,0.0,19.2,0.8235,high,professional,professional_09
2.14,6.74,4,23,5,26.72,76.2,0.6,-0.2588,0.9659,-0.9749,-0.2225,0.0051,4.3,0.5109,moderate,shift_worker,shift_worker_09
6.06,5.79,3,23,1,44.35,76.8,0.9,-0.2588,0.9659,0.7818,0.6235,0.0251,13.5,0.7105,high,student,student_02
2.58,8.1,7,12,3,6.76,57.6,-0.4,0.0,-1.0,0.4339,-0.901,0.0,13.7,0.1514,low,athlete,athlete_14
4.38,4.2,3,7,4,20.6,86.3,-0.7,0.9659,-0.2588,-0.4339,-0.901,0.0312,-5.7,0.777,high,professional,professional_18
3.12,8.35,9,18,4,13.26,70.8,0.5,-1.0,-0.0,-0.4339,-0.901,0.0,18.0,0.3336,moderate,professional,professional_11
9.21,6.08,3,12,4,42.09,81.8,-0.6,0.0,-1.0,-0.4339,-0.901,0.0332,6.4,0.98,high,recovering,recovering_19
2.6,7.01,7,8,4,15.71,56.3,0.9,0.866,-0.5,-0.4339,-0.901,0.0048,21.0,0.113,low,recovering,recovering_06
4.43,8.62,6,20,5,7.26,79.4,-0.8,-0.866,0.5,-0.9749,-0.2225,0.0,-0.1,0.638,moderate,student,student_14
2.82,6.14,4,14,4,13.33,83.7,-0.8,-0.5,-0.866,-0.4339,-0.901,0.0098,13.9,0.6882,high,student,student_08
14.0,7.8,6,19,6,110.26,63.7,0.6,-0.9659,0.2588,-0.7818,0.6235,0.0053,5.7,0.8033,high,professional,professional_18
5.19,4.7,2,14,1,27.29,85.2,-0.6,-0.5,-0.866,0.7818,0.6235,0.0321,17.7,0.963,high,student,student_08
11.21,4.79,2,19,0,27.86,73.9,-0.7,-0.9659,0.2588,0.0,1.0,0.0675,11.3,0.9323,high,professional,professional_19
2.13,6.23,6,9,6,16.79,57.8,-0.8,0.7071,-0.7071,-0.7818,0.6235,0.0071,13.6,0.5515,moderate,recovering,recovering_19
3.76,9.38,9,7,5,13.45,55.1,0.7,0.9659,-0.2588,-0.9749,-0.2225,0.0,18.9,0.0647,low,athlete,athlete_09
3.72,6.39,6,18,0,10.48,82.0,0.6,-1.0,-0.0,0.0,1.0,0.0112,18.2,0.4132,moderate,professional,professional_00
1.11,7.27,8,12,0,0.54,64.8,0.7,0.0,-1.0,0.0,1.0,0.0015,23.1,0.2233,low,athlete,athlete_04
11.61,8.61,5,12,6,120.0,70.6,-0.6,0.0,-1.0,-0.7818,0.6235,0.0,9.7,0.8491,high,student,student_06
14.0,3.88,1,21,3,49.18,70.4,-0.7,-0.7071,0.7071,0.4339,-0.901,0.1081,9.7,0.98,high,chronic_stress,chronic_stress_04
6.63,4.86,2,23,2,23.09,73.2,-0.7,-0.2588,0.9659,0.9749,-0.2225,0.0391,13.7,0.8654,high,shift_worker,shift_worker_06
0.93,3.68,2,12,3,5.81,77.7,-0.8,0.0,-1.0,0.4339,-0.901,0.0075,13.0,0.6344,moderate,student,student_05
5.24,6.37,5,19,5,4.25,74.7,-0.6,-0.9659,0.2588,-0.9749,-0.2225,0.016,-1.3,0.6673,moderate,professional,professional_09
8.62,7.23,5,12,5,37.68,76.8,-0.6,0.0,-1.0,-0.9749,-0.2225,0.0124,24.4,0.6747,high,recovering,recovering_07
1.96,6.02,6,19,3,2.31,67.7,0.7,-0.9659,0.2588,0.4339,-0.901,0.0073,-3.7,0.2373,low,professional,professional_12
7.32,7.25,4,22,4,4.13,75.7,-0.8,-0.5,0.866,-0.4339,-0.901,0.0103,15.0,0.8486,high,shift_worker,shift_worker_01
11.38,6.76,3,21,6,107.67,87.4,-0.7,-0.7071,0.7071,-0.7818,0.6235,0.0264,23.9,0.98,high,chronic_stress,chronic_stress_07
12.95,5.1,2,14,0,120.0,88.6,-0.7,-0.5,-0.866,0.0,1.0,0.0703,7.6,0.98,high,shift_worker,shift_worker_11
5.25,6.79,3,14,1,15.48,81.3,0.7,-0.5,-0.866,0.7818,0.6235,0.0119,6.0,0.4443,moderate,student,student_15
0.58,6.45,5,14,6,0.71,69.1,0.9,-0.5,-0.866,-0.7818,0.6235,0.0017,18.8,0.354,moderate,shift_worker,shift_worker_19
4.68,6.76,6,7,4,0.5,81.6,0.7,0.9659,-0.2588,-0.4339,-0.901,0.0109,7.5,0.3748,moderate,professional,professional_15
10.56,4.57,1,14,3,86.67,82.3,-0.6,-0.5,-0.866,0.4339,-0.901,0.0679,22.0,0.98,high,student,student_03
8.95,6.12,3,21,0,15.99,51.6,-0.8,-0.7071,0.7071,0.0,1.0,0.0316,3.9,0.7799,high,recovering,recovering_16
0.38,7.7,8,19,4,0.5,59.8,0.7,-0.9659,0.2588,-0.4339,-0.901,0.0002,2.2,0.1076,low,athlete,athlete_10
13.06,7.88,6,7,6,120.0,78.3,-0.6,0.9659,-0.2588,-0.7818,0.6235,0.003,10.1,0.8296,high,professional,professional_00
12.86,7.91,4,23,2,3.02,72.0,-0.7,-0.2588,0.9659,0.9749,-0.2225,0.0022,9.6,0.6081,moderate,student,student_10
14.0,5.91,2,23,1,120.0,77.1,-0.4,-0.2588,0.9659,0.7818,0.6235,0.0548,22.6,0.8731,high,student,student_02
14.0,6.39,1,22,2,10.95,78.6,-0.7,-0.5,0.866,0.9749,-0.2225,0.0423,15.8,0.98,high,chronic_stress,chronic_stress_07
3.8,8.04,7,19,6,4.53,55.3,0.7,-0.9659,0.2588,-0.7818,0.6235,0.0,19.0,0.3371,moderate,athlete,athlete_11
9.63,7.42,4,8,5,37.3,70.9,-0.7,0.866,-0.5,-0.9749,-0.2225,0.0104,19.1,0.8602,high,professional,professional_10
1.82,7.03,3,6,2,0.5,71.2,0.6,1.0,0.0,0.9749,-0.2225,0.0033,15.6,0.3338,moderate,shift_worker,shift_worker_16
13.1,3.6,1,21,3,97.84,82.3,-0.4,-0.7071,0.7071,0.4339,-0.901,0.1082,11.4,0.98,high,chronic_stress,chronic_stress_14
1.52,6.08,5,12,4,10.1,71.9,0.5,0.0,-1.0,-0.4339,-0.901,0.0054,19.9,0.4502,moderate,recovering,recovering_17
5.35,9.96,8,15,4,1.65,74.3,-0.6,-0.7071,-0.7071,-0.4339,-0.901,0.0,5.3,0.7486,high,shift_worker,shift_worker_06
14.0,4.45,1,21,0,39.41,73.7,-0.8,-0.7071,0.7071,0.0,1.0,0.0932,12.3,0.98,high,student,student_06
14.0,4.89,1,6,5,77.57,73.5,-0.7,1.0,0.0,-0.9749,-0.2225,0.0818,13.7,0.98,high,shift_worker,shift_worker_06
10.19,5.99,1,23,6,120.0,84.0,-0.6,-0.2588,0.9659,-0.7818,0.6235,0.0383,22.9,0.9625,high,shift_worker,shift_worker_16
1.67,9.79,5,6,1,13.21,82.4,0.7,1.0,0.0,0.7818,0.6235,0.0,21.6,0.1634,low,shift_worker,shift_worker_02
5.1,5.52,2,12,1,19.67,79.3,-0.6,0.0,-1.0,0.7818,0.6235,0.0237,-4.6,0.9202,high,professional,professional_17
14.0,5.23,1,20,4,9.2,71.3,-0.6,-0.866,0.5,-0.4339,-0.901,0.0726,19.7,0.98,high,chronic_stress,chronic_stress_06
1.71,5.99,5,19,4,1.21,73.8,-0.6,-0.9659,0.2588,-0.4339,-0.901,0.0064,21.0,0.5209,moderate,recovering,recovering_09
2.83,4.83,4,23,3,16.26,81.0,-0.7,-0.2588,0.9659,0.4339,-0.901,0.0169,17.1,0.6564,moderate,shift_worker,shift_worker_12
5.77,5.14,1,7,3,1.57,91.3,-0.4,0.9659,-0.2588,0.4339,-0.901,0.0309,2.2,0.6662,moderate,shift_worker,shift_worker_18
14.0,6.41,4,21,6,9.8,69.2,-0.8,-0.7071,0.7071,-0.7818,0.6235,0.0416,15.2,0.8569,high,recovering,recovering_16
3.0,3.33,1,7,1,12.85,66.4,-0.4,0.9659,-0.2588,0.7818,0.6235,0.0262,10.3,0.6918,high,shift_worker,shift_worker_13
4.23,4.34,2,10,0,15.64,80.0,-0.7,0.5,-0.866,0.0,1.0,0.029,9.9,0.8945,high,chronic_stress,chronic_stress_16
4.17,6.87,6,8,4,8.81,68.6,0.9,0.866,-0.5,-0.4339,-0.901,0.0088,-2.1,0.2313,low,athlete,athlete_04
9.55,8.52,6,12,3,21.98,80.5,-0.4,0.0,-1.0,0.4339,-0.901,0.0,12.5,0.5783,moderate,student,student_17
3.47,7.48,4,7,6,4.03,86.1,0.6,0.9659,-0.2588,-0.7818,0.6235,0.0034,18.1,0.5904,moderate,professional,professional_14
1.16,8.22,9,19,2,0.5,50.3,0.7,-0.9659,0.2588,0.9749,-0.2225,0.0,-0.7,0.02,low,athlete,athlete_06
3.42,8.41,8,19,4,6.43,69.5,-0.4,-0.9659,0.2588,-0.4339,-0.901,0.0,0.3,0.5138,moderate,athlete,athlete_19
7.23,6.24,1,22,6,16.19,86.9,-0.4,-0.5,0.866,-0.7818,0.6235,0.0239,7.9,0.9249,high,chronic_stress,chronic_stress_09
13.43,5.51,1,20,5,5.04,75.9,-0.6,-0.866,0.5,-0.9749,-0.2225,0.0628,12.1,0.98,high,student,student_00
0.3,6.2,5,20,0,0.5,77.9,0.7,-0.866,0.5,0.0,1.0,0.001,18.8,0.2264,low,professional,professional_02
